Accessibility,Customer_Support,Security,Perceived_Usefulness,Perceived_Ease_of_Use,Subjective_Norm,Perceived_Behavioral_Control,Behavioral_Intention,Cluster,Label
3.3333333333333335,3.0,3.0,3.6666666666666665,3.0,3.6666666666666665,1.6666666666666667,3.0,1,BI-High
3.6666666666666665,3.6666666666666665,3.3333333333333335,3.3333333333333335,3.0,3.3333333333333335,3.6666666666666665,3.6666666666666665,1,BI-High
3.0,3.0,3.0,3.0,2.6666666666666665,2.0,2.6666666666666665,3.0,0,BI-Moderate
3.6666666666666665,3.3333333333333335,3.6666666666666665,3.3333333333333335,3.6666666666666665,3.0,3.0,3.6666666666666665,1,BI-High
4.0,3.6666666666666665,3.0,3.6666666666666665,3.3333333333333335,3.0,3.6666666666666665,3.6666666666666665,1,BI-High
3.6666666666666665,3.6666666666666665,3.3333333333333335,3.0,3.3333333333333335,4.0,3.6666666666666665,3.0,1,BI-High
3.3333333333333335,2.3333333333333335,3.0,3.3333333333333335,4.0,3.3333333333333335,3.3333333333333335,3.6666666666666665,1,BI-High
3.6666666666666665,3.6666666666666665,3.3333333333333335,4.0,3.3333333333333335,4.0,3.6666666666666665,3.6666666666666665,1,BI-High
3.3333333333333335,3.6666666666666665,4.0,3.0,3.6666666666666665,3.0,3.3333333333333335,3.0,1,BI-High
3.3333333333333335,3.3333333333333335,4.0,2.6666666666666665,4.0,3.3333333333333335,3.3333333333333335,3.6666666666666665,1,BI-High
3.6666666666666665,3.3333333333333335,3.6666666666666665,1.3333333333333333,4.0,3.3333333333333335,3.3333333333333335,3.6666666666666665,1,BI-High
2.3333333333333335,3.0,2.3333333333333335,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.3333333333333335,0,BI-Moderate
4.0,4.0,4.0,3.0,3.6666666666666665,3.3333333333333335,3.6666666666666665,3.3333333333333335,1,BI-High
3.0,3.6666666666666665,3.3333333333333335,3.6666666666666665,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.6666666666666665,1,BI-High
3.3333333333333335,3.3333333333333335,3.3333333333333335,3.6666666666666665,2.6666666666666665,3.3333333333333335,3.6666666666666665,4.0,1,BI-High
2.6666666666666665,3.0,2.3333333333333335,2.3333333333333335,3.0,3.0,2.3333333333333335,2.3333333333333335,0,BI-Moderate
3.6666666666666665,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.3333333333333335,3.6666666666666665,1,BI-High
3.0,2.6666666666666665,3.0,2.6666666666666665,2.0,2.6666666666666665,2.6666666666666665,2.3333333333333335,0,BI-Moderate
3.3333333333333335,3.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.3333333333333335,1,BI-High
2.3333333333333335,2.6666666666666665,2.3333333333333335,2.3333333333333335,2.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,0,BI-Moderate
3.6666666666666665,3.6666666666666665,3.0,4.0,3.6666666666666665,3.6666666666666665,3.3333333333333335,3.0,1,BI-High
3.3333333333333335,4.0,3.6666666666666665,3.6666666666666665,3.0,3.6666666666666665,3.6666666666666665,3.6666666666666665,1,BI-High
3.6666666666666665,3.3333333333333335,3.6666666666666665,4.0,3.3333333333333335,4.0,3.3333333333333335,3.6666666666666665,1,BI-High
3.6666666666666665,3.6666666666666665,4.0,3.6666666666666665,3.6666666666666665,2.0,3.3333333333333335,3.6666666666666665,1,BI-High
3.6666666666666665,3.6666666666666665,2.3333333333333335,3.0,3.3333333333333335,3.3333333333333335,3.0,3.6666666666666665,1,BI-High
3.6666666666666665,3.3333333333333335,3.3333333333333335,4.0,3.6666666666666665,4.0,4.0,3.3333333333333335,1,BI-High
4.0,3.3333333333333335,3.3333333333333335,4.0,4.0,3.3333333333333335,3.6666666666666665,3.0,1,BI-High
3.6666666666666665,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.3333333333333335,3.3333333333333335,4.0,3.3333333333333335,1,BI-High
3.6666666666666665,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.0,3.6666666666666665,3.0,3.6666666666666665,1,BI-High
3.6666666666666665,3.6666666666666665,3.3333333333333335,3.0,3.3333333333333335,3.0,4.0,1.3333333333333333,1,BI-High
2.0,2.3333333333333335,3.0,2.3333333333333335,2.3333333333333335,3.0,2.3333333333333335,2.3333333333333335,0,BI-Moderate
3.3333333333333335,3.6666666666666665,3.3333333333333335,3.6666666666666665,3.3333333333333335,3.6666666666666665,4.0,4.0,1,BI-High
3.6666666666666665,3.3333333333333335,3.3333333333333335,3.6666666666666665,3.0,3.0,3.3333333333333335,3.3333333333333335,1,BI-High
2.3333333333333335,2.3333333333333335,2.6666666666666665,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.3333333333333335,0,BI-Moderate
3.3333333333333335,3.3333333333333335,3.3333333333333335,3.6666666666666665,4.0,3.3333333333333335,3.6666666666666665,3.6666666666666665,1,BI-High
3.3333333333333335,3.6666666666666665,3.6666666666666665,3.0,3.6666666666666665,4.0,3.3333333333333335,3.3333333333333335,1,BI-High
2.3333333333333335,2.6666666666666665,2.3333333333333335,2.3333333333333335,2.0,2.3333333333333335,2.6666666666666665,3.0,0,BI-Moderate
3.6666666666666665,3.0,3.6666666666666665,3.3333333333333335,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.3333333333333335,1,BI-High
4.0,3.0,3.6666666666666665,3.6666666666666665,4.0,3.6666666666666665,3.6666666666666665,3.6666666666666665,1,BI-High
3.6666666666666665,4.0,3.3333333333333335,3.3333333333333335,3.0,3.3333333333333335,3.0,3.3333333333333335,1,BI-High
3.3333333333333335,3.6666666666666665,3.3333333333333335,3.6666666666666665,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.6666666666666665,1,BI-High
4.0,3.6666666666666665,3.6666666666666665,3.3333333333333335,4.0,3.3333333333333335,3.6666666666666665,3.3333333333333335,1,BI-High
3.3333333333333335,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.3333333333333335,3.0,3.3333333333333335,4.0,1,BI-High
3.6666666666666665,3.6666666666666665,3.3333333333333335,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.3333333333333335,3.0,1,BI-High
3.6666666666666665,3.6666666666666665,3.3333333333333335,3.3333333333333335,3.3333333333333335,4.0,4.0,3.6666666666666665,1,BI-High
3.6666666666666665,3.6666666666666665,3.0,3.3333333333333335,2.3333333333333335,3.3333333333333335,4.0,3.0,1,BI-High
3.6666666666666665,3.3333333333333335,3.3333333333333335,3.6666666666666665,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.3333333333333335,1,BI-High
2.0,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.6666666666666665,2.3333333333333335,2.0,0,BI-Moderate
3.3333333333333335,3.6666666666666665,4.0,3.6666666666666665,2.3333333333333335,3.3333333333333335,3.0,3.0,1,BI-High
3.6666666666666665,4.0,3.3333333333333335,3.6666666666666665,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.0,1,BI-High
3.3333333333333335,2.0,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.0,3.6666666666666665,3.0,1,BI-High
1.3333333333333333,3.6666666666666665,3.6666666666666665,3.0,3.3333333333333335,3.6666666666666665,4.0,3.3333333333333335,1,BI-High
3.0,4.0,3.3333333333333335,4.0,3.6666666666666665,3.3333333333333335,4.0,3.6666666666666665,1,BI-High
3.3333333333333335,3.6666666666666665,3.3333333333333335,3.0,3.6666666666666665,3.3333333333333335,3.0,3.3333333333333335,1,BI-High
3.3333333333333335,2.0,3.0,3.3333333333333335,4.0,3.6666666666666665,3.3333333333333335,3.3333333333333335,1,BI-High
3.6666666666666665,3.0,4.0,3.3333333333333335,3.6666666666666665,3.3333333333333335,3.3333333333333335,3.3333333333333335,1,BI-High
3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,4.0,3.6666666666666665,4.0,1,BI-High
3.6666666666666665,3.3333333333333335,3.6666666666666665,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.6666666666666665,3.3333333333333335,1,BI-High
3.3333333333333335,3.3333333333333335,3.0,3.6666666666666665,3.3333333333333335,3.3333333333333335,3.3333333333333335,2.0,1,BI-High
3.6666666666666665,3.0,3.6666666666666665,3.6666666666666665,3.0,3.0,3.0,4.0,1,BI-High
3.6666666666666665,3.6666666666666665,3.6666666666666665,2.3333333333333335,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.3333333333333335,1,BI-High
2.3333333333333335,2.3333333333333335,2.0,2.0,2.0,2.6666666666666665,2.3333333333333335,2.0,0,BI-Moderate
3.3333333333333335,2.3333333333333335,3.6666666666666665,3.0,3.3333333333333335,3.3333333333333335,3.0,3.0,1,BI-High
2.6666666666666665,2.6666666666666665,3.0,2.3333333333333335,2.0,2.6666666666666665,2.3333333333333335,2.6666666666666665,0,BI-Moderate
3.3333333333333335,3.3333333333333335,3.0,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.3333333333333335,1,BI-High
2.6666666666666665,2.6666666666666665,3.0,3.0,3.0,2.3333333333333335,2.6666666666666665,2.0,0,BI-Moderate
3.6666666666666665,3.0,3.0,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,1,BI-High
3.0,4.0,3.6666666666666665,3.6666666666666665,4.0,3.0,2.3333333333333335,3.6666666666666665,1,BI-High
3.3333333333333335,3.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,4.0,1,BI-High
3.0,3.6666666666666665,3.3333333333333335,3.3333333333333335,3.6666666666666665,3.3333333333333335,3.3333333333333335,3.0,1,BI-High
3.6666666666666665,4.0,3.6666666666666665,3.0,3.3333333333333335,3.6666666666666665,4.0,3.3333333333333335,1,BI-High
3.6666666666666665,3.6666666666666665,3.3333333333333335,2.0,3.6666666666666665,3.6666666666666665,3.3333333333333335,3.6666666666666665,1,BI-High
4.0,3.6666666666666665,3.3333333333333335,3.3333333333333335,3.6666666666666665,4.0,3.3333333333333335,2.6666666666666665,1,BI-High
3.3333333333333335,3.6666666666666665,3.3333333333333335,3.0,3.6666666666666665,3.0,4.0,3.0,1,BI-High
2.3333333333333335,2.3333333333333335,2.6666666666666665,2.3333333333333335,3.0,2.6666666666666665,3.0,2.3333333333333335,0,BI-Moderate
3.0,3.3333333333333335,3.0,3.3333333333333335,1.3333333333333333,3.3333333333333335,4.0,3.3333333333333335,0,BI-Moderate
3.0,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.3333333333333335,3.0,2.6666666666666665,0,BI-Moderate
4.0,3.6666666666666665,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.3333333333333335,3.6666666666666665,3.3333333333333335,1,BI-High
3.6666666666666665,4.0,3.0,3.6666666666666665,3.3333333333333335,3.3333333333333335,3.6666666666666665,4.0,1,BI-High
2.3333333333333335,2.3333333333333335,2.3333333333333335,2.6666666666666665,2.3333333333333335,2.3333333333333335,2.6666666666666665,2.6666666666666665,0,BI-Moderate
3.3333333333333335,3.3333333333333335,3.3333333333333335,1.3333333333333333,3.6666666666666665,3.3333333333333335,3.3333333333333335,3.0,0,BI-Moderate
2.6666666666666665,3.0,2.6666666666666665,3.0,3.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,0,BI-Moderate
3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,1,BI-High
3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,1,BI-High
3.0,3.3333333333333335,3.6666666666666665,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.0,3.6666666666666665,1,BI-High
4.0,4.0,4.0,4.0,3.6666666666666665,3.6666666666666665,3.3333333333333335,3.3333333333333335,1,BI-High
1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,0,BI-Moderate
3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.0,3.6666666666666665,3.6666666666666665,3.3333333333333335,1,BI-High
2.6666666666666665,3.0,2.6666666666666665,2.6666666666666665,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.6666666666666665,0,BI-Moderate
3.6666666666666665,3.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,1,BI-High
2.0,2.6666666666666665,2.3333333333333335,2.0,2.6666666666666665,2.3333333333333335,2.6666666666666665,2.6666666666666665,0,BI-Moderate
3.6666666666666665,3.6666666666666665,4.0,3.3333333333333335,3.6666666666666665,3.3333333333333335,3.6666666666666665,3.3333333333333335,1,BI-High
3.3333333333333335,3.6666666666666665,3.3333333333333335,3.3333333333333335,4.0,3.0,3.6666666666666665,3.0,1,BI-High
3.3333333333333335,3.6666666666666665,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.3333333333333335,3.3333333333333335,1,BI-High
3.0,4.0,3.6666666666666665,3.3333333333333335,3.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,1,BI-High
3.3333333333333335,3.3333333333333335,1.6666666666666667,4.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,4.0,1,BI-High
4.0,3.3333333333333335,3.6666666666666665,3.3333333333333335,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.3333333333333335,1,BI-High
3.0,3.0,3.6666666666666665,3.6666666666666665,3.3333333333333335,1.3333333333333333,3.6666666666666665,3.6666666666666665,1,BI-High
2.6666666666666665,2.6666666666666665,2.6666666666666665,2.3333333333333335,2.6666666666666665,2.3333333333333335,2.3333333333333335,2.6666666666666665,0,BI-Moderate
3.6666666666666665,3.6666666666666665,3.3333333333333335,3.6666666666666665,1.3333333333333333,3.6666666666666665,3.3333333333333335,3.6666666666666665,1,BI-High
2.3333333333333335,2.6666666666666665,2.3333333333333335,2.3333333333333335,2.6666666666666665,2.0,2.6666666666666665,2.3333333333333335,0,BI-Moderate
3.0,2.6666666666666665,2.3333333333333335,3.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,0,BI-Moderate
2.6666666666666665,2.3333333333333335,2.6666666666666665,2.6666666666666665,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.3333333333333335,0,BI-Moderate
1.3333333333333333,3.6666666666666665,3.3333333333333335,3.6666666666666665,3.3333333333333335,3.6666666666666665,3.0,3.6666666666666665,1,BI-High
2.3333333333333335,2.6666666666666665,2.0,3.0,2.6666666666666665,3.0,2.3333333333333335,2.3333333333333335,0,BI-Moderate
1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,0,BI-Moderate
2.3333333333333335,2.6666666666666665,2.3333333333333335,2.3333333333333335,2.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,0,BI-Moderate
3.3333333333333335,3.3333333333333335,3.6666666666666665,3.0,3.3333333333333335,3.6666666666666665,3.6666666666666665,1.0,1,BI-High
2.6666666666666665,2.6666666666666665,2.6666666666666665,3.0,2.3333333333333335,2.3333333333333335,2.6666666666666665,3.0,0,BI-Moderate
3.0,2.3333333333333335,2.6666666666666665,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.6666666666666665,2.3333333333333335,0,BI-Moderate
3.6666666666666665,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.3333333333333335,3.6666666666666665,3.6666666666666665,4.0,1,BI-High
4.0,3.3333333333333335,3.25,4.0,4.0,1.0,1.0,1.3333333333333333,2,BI-Low
3.5,4.0,1.5,3.2,3.3333333333333335,1.5,2.0,3.3333333333333335,2,BI-Low
3.5,3.0,2.0,3.0,3.0,2.0,2.0,2.3333333333333335,2,BI-Low
3.0,3.6666666666666665,4.0,3.0,3.3333333333333335,2.25,2.0,3.6666666666666665,1,BI-High
4.0,3.3333333333333335,2.0,3.8,4.0,1.0,1.0,2.0,2,BI-Low
3.5,2.0,3.25,3.8,3.3333333333333335,1.5,1.5,1.3333333333333333,2,BI-Low
3.5,2.6666666666666665,1.0,3.6,3.6666666666666665,1.0,1.0,1.0,2,BI-Low
4.0,3.3333333333333335,1.0,4.0,4.0,1.0,1.0,1.0,2,BI-Low
4.0,3.0,3.75,4.0,3.6666666666666665,2.5,2.0,3.0,1,BI-High
3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2,BI-Low
4.0,4.0,2.0,3.2,3.6666666666666665,2.0,2.0,2.0,2,BI-Low
3.0,3.0,3.25,2.8,3.0,3.0,3.0,3.0,0,BI-Moderate
3.0,4.0,1.5,3.0,3.0,1.75,1.0,2.0,2,BI-Low
4.0,3.6666666666666665,2.25,3.8,3.6666666666666665,1.0,1.5,2.0,2,BI-Low
3.0,2.6666666666666665,2.75,3.0,3.0,1.25,1.5,2.0,2,BI-Low
4.0,4.0,1.0,4.0,4.0,1.0,1.0,2.0,2,BI-Low
3.5,3.3333333333333335,2.25,3.4,3.3333333333333335,1.5,2.0,2.0,2,BI-Low
3.5,3.3333333333333335,4.0,3.0,3.0,2.25,3.0,3.0,1,BI-High
3.0,3.0,2.25,3.6,3.3333333333333335,1.75,1.5,1.6666666666666667,2,BI-Low
3.5,2.0,4.0,2.6,2.3333333333333335,1.25,2.0,2.6666666666666665,0,BI-Moderate
3.0,3.0,2.75,2.4,3.0,2.75,2.0,2.6666666666666665,0,BI-Moderate
4.0,3.6666666666666665,3.25,3.0,3.0,2.0,2.5,3.0,2,BI-Low
3.5,3.0,2.25,3.6,2.6666666666666665,1.25,1.5,2.0,2,BI-Low
3.5,2.6666666666666665,1.25,2.8,3.6666666666666665,1.0,1.0,1.0,2,BI-Low
3.5,2.0,3.0,2.8,3.0,2.0,1.0,2.6666666666666665,0,BI-Moderate
3.0,2.6666666666666665,2.0,2.8,2.6666666666666665,2.0,2.0,2.0,0,BI-Moderate
4.0,4.0,1.75,4.0,4.0,1.0,1.0,1.0,2,BI-Low
4.0,3.6666666666666665,2.0,4.0,4.0,1.0,1.0,1.3333333333333333,2,BI-Low
2.5,3.3333333333333335,3.0,3.0,3.0,3.5,4.0,2.0,0,BI-Moderate
3.5,2.6666666666666665,3.0,3.0,3.0,2.25,2.0,3.0,0,BI-Moderate
3.5,2.0,4.0,4.0,4.0,1.5,1.5,4.0,2,BI-Low
4.0,3.0,2.0,4.0,4.0,1.25,1.0,2.0,2,BI-Low
4.0,4.0,2.75,3.4,3.3333333333333335,2.0,3.0,2.0,2,BI-Low
3.5,2.6666666666666665,3.0,2.8,3.3333333333333335,2.75,2.5,2.3333333333333335,0,BI-Moderate
3.5,3.0,3.0,3.0,3.0,3.0,3.5,3.3333333333333335,1,BI-High
4.0,3.0,2.5,3.0,3.0,3.0,3.0,3.0,1,BI-High
4.0,3.3333333333333335,2.0,3.0,3.6666666666666665,2.0,1.0,1.3333333333333333,2,BI-Low
4.0,4.0,2.5,3.2,4.0,3.0,4.0,4.0,1,BI-High
4.0,4.0,2.0,2.0,2.0,2.5,2.0,2.0,0,BI-Moderate
4.0,3.6666666666666665,3.0,4.0,4.0,3.0,4.0,3.6666666666666665,1,BI-High
4.0,2.6666666666666665,3.75,4.0,4.0,1.0,1.0,2.6666666666666665,2,BI-Low
4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,1,BI-High
4.0,3.3333333333333335,3.0,3.6,3.6666666666666665,2.0,2.0,2.6666666666666665,2,BI-Low
4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,2,BI-Low
2.5,2.3333333333333335,3.0,3.0,3.0,2.75,3.0,3.0,0,BI-Moderate
4.0,4.0,3.5,3.8,3.6666666666666665,3.5,3.5,4.0,1,BI-High
3.5,2.3333333333333335,2.5,2.8,2.6666666666666665,1.5,1.0,1.3333333333333333,2,BI-Low
3.5,3.3333333333333335,2.25,4.0,4.0,3.5,2.0,3.0,2,BI-Low
3.5,3.3333333333333335,1.0,3.2,3.3333333333333335,3.0,4.0,2.3333333333333335,0,BI-Moderate
4.0,3.3333333333333335,3.25,4.0,4.0,2.25,2.0,3.0,2,BI-Low
4.0,4.0,2.75,2.8,4.0,1.75,1.0,1.0,2,BI-Low
3.5,3.0,3.0,3.0,3.6666666666666665,2.5,2.0,2.3333333333333335,2,BI-Low
4.0,3.6666666666666665,3.25,3.2,3.3333333333333335,2.0,2.0,3.0,2,BI-Low
4.0,2.6666666666666665,2.25,3.8,4.0,1.0,1.5,2.6666666666666665,2,BI-Low
2.0,2.6666666666666665,2.0,2.4,2.0,1.75,2.0,2.3333333333333335,0,BI-Moderate
4.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,2,BI-Low
3.5,3.0,2.0,3.0,3.0,2.25,2.0,2.0,2,BI-Low
4.0,3.6666666666666665,3.25,2.6,3.0,2.0,2.0,2.0,2,BI-Low
3.0,2.6666666666666665,2.5,3.0,3.0,2.0,2.5,1.6666666666666667,0,BI-Moderate
4.0,3.0,3.25,4.0,4.0,1.25,1.0,1.0,2,BI-Low
3.0,3.3333333333333335,2.25,3.2,3.0,2.0,2.0,2.3333333333333335,2,BI-Low
4.0,3.6666666666666665,4.0,4.0,4.0,4.0,2.5,4.0,1,BI-High
4.0,3.0,2.0,3.0,2.6666666666666665,1.5,1.0,2.0,2,BI-Low
2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0,BI-Moderate
4.0,4.0,1.0,3.4,3.3333333333333335,3.0,3.5,4.0,1,BI-High
3.0,2.6666666666666665,2.25,2.6,2.6666666666666665,2.0,2.0,2.0,0,BI-Moderate
3.5,4.0,3.75,4.0,4.0,1.0,1.0,2.3333333333333335,2,BI-Low
4.0,3.3333333333333335,3.5,3.0,3.0,3.0,3.0,3.0,1,BI-High
3.0,2.6666666666666665,3.75,3.2,2.6666666666666665,1.25,2.0,2.3333333333333335,0,BI-Moderate
1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,0,BI-Moderate
2.0,2.0,3.0,2.2,2.0,2.0,2.0,2.0,0,BI-Moderate
3.5,3.3333333333333335,2.75,3.2,3.6666666666666665,1.5,1.5,2.3333333333333335,2,BI-Low
4.0,3.3333333333333335,3.75,3.8,3.3333333333333335,3.0,3.0,3.3333333333333335,1,BI-High
4.0,3.3333333333333335,3.75,4.0,4.0,2.25,2.0,4.0,1,BI-High
4.0,3.6666666666666665,2.5,3.4,4.0,1.25,1.0,1.6666666666666667,2,BI-Low
4.0,3.0,2.75,3.0,4.0,2.0,2.0,1.0,2,BI-Low
3.5,3.3333333333333335,2.0,4.0,4.0,2.25,1.5,1.3333333333333333,2,BI-Low
4.0,3.0,3.5,3.8,4.0,3.25,3.0,3.3333333333333335,1,BI-High
2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,0,BI-Moderate
3.0,3.3333333333333335,3.25,4.0,3.6666666666666665,3.75,3.5,4.0,1,BI-High
3.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,BI-High
4.0,3.6666666666666665,3.75,4.0,4.0,4.0,4.0,4.0,1,BI-High
4.0,3.3333333333333335,3.0,3.2,4.0,3.75,3.0,4.0,1,BI-High
3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,0,BI-Moderate
3.0,3.0,2.75,3.0,3.0,3.0,3.0,3.0,0,BI-Moderate
3.0,3.0,2.5,3.0,4.0,2.75,2.5,2.3333333333333335,2,BI-Low
3.0,3.0,3.0,3.2,3.3333333333333335,3.5,3.5,3.0,1,BI-High
4.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,0,BI-Moderate
3.0,3.0,2.5,2.8,3.0,3.0,3.0,2.6666666666666665,0,BI-Moderate
3.5,3.3333333333333335,3.75,3.8,4.0,3.75,4.0,4.0,1,BI-High
4.0,3.6666666666666665,1.5,4.0,4.0,3.0,3.0,4.0,1,BI-High
3.5,3.3333333333333335,3.5,4.0,4.0,3.5,4.0,4.0,1,BI-High
4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1,BI-High
4.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,2,BI-Low
3.5,3.6666666666666665,3.75,3.8,4.0,3.75,4.0,4.0,1,BI-High
3.5,3.6666666666666665,3.25,3.8,3.3333333333333335,2.25,2.5,3.3333333333333335,1,BI-High
4.0,4.0,3.25,3.8,4.0,3.75,4.0,4.0,1,BI-High
4.0,4.0,4.0,3.0,3.0,2.75,3.0,3.0,1,BI-High
4.0,4.0,3.75,4.0,4.0,4.0,4.0,4.0,1,BI-High
3.0,3.0,3.0,3.6,3.6666666666666665,3.5,3.5,4.0,1,BI-High
3.5,3.6666666666666665,3.75,3.8,3.6666666666666665,3.5,4.0,3.3333333333333335,1,BI-High
3.0,3.6666666666666665,3.25,3.4,3.0,3.75,3.0,4.0,1,BI-High
4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,1,BI-High
3.0,2.6666666666666665,3.75,3.2,3.0,3.25,4.0,3.0,1,BI-High
3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,BI-High
3.5,3.6666666666666665,3.5,3.8,3.6666666666666665,4.0,4.0,4.0,1,BI-High
2.5,3.0,2.5,3.0,3.0,3.0,2.0,3.0,0,BI-Moderate
3.5,3.3333333333333335,3.0,3.0,3.0,2.0,2.0,3.0,2,BI-Low
4.0,4.0,1.0,4.0,4.0,1.0,2.5,1.0,2,BI-Low
3.0,3.0,3.0,3.0,3.0,2.75,3.0,3.0,0,BI-Moderate
4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1,BI-High
3.5,2.6666666666666665,2.5,2.8,3.0,2.5,3.5,2.6666666666666665,0,BI-Moderate
4.0,3.3333333333333335,3.25,3.8,3.0,2.75,2.0,1.3333333333333333,2,BI-Low
3.0,3.0,2.5,3.0,3.0,2.0,2.0,2.6666666666666665,0,BI-Moderate
2.5,3.0,3.0,3.6,4.0,3.0,3.0,3.6666666666666665,1,BI-High
4.0,4.0,2.5,4.0,4.0,3.75,3.5,4.0,1,BI-High
4.0,4.0,4.0,4.0,4.0,1.5,2.0,4.0,1,BI-High
3.0,3.3333333333333335,2.5,4.0,4.0,2.75,3.0,4.0,1,BI-High
4.0,4.0,2.75,3.0,3.0,2.0,2.0,3.0,2,BI-Low
4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.6666666666666665,1,BI-High
4.0,3.6666666666666665,3.25,3.8,4.0,3.25,3.0,3.6666666666666665,1,BI-High
2.5,3.0,2.5,3.0,2.6666666666666665,2.75,2.0,2.6666666666666665,0,BI-Moderate
3.0,3.6666666666666665,2.5,4.0,4.0,1.5,1.0,4.0,2,BI-Low
3.5,3.6666666666666665,3.25,2.6,3.0,3.0,3.5,3.3333333333333335,1,BI-High
4.0,3.3333333333333335,3.75,4.0,4.0,2.0,2.0,4.0,1,BI-High
3.0,3.0,2.0,3.0,3.0,2.5,2.5,2.6666666666666665,0,BI-Moderate
4.0,3.6666666666666665,3.5,2.6,4.0,2.25,3.5,3.6666666666666665,1,BI-High
3.5,3.0,2.75,3.6,3.0,3.0,3.0,2.3333333333333335,1,BI-High
4.0,4.0,2.25,4.0,4.0,1.75,1.5,1.6666666666666667,2,BI-Low
3.5,2.3333333333333335,3.25,3.0,3.3333333333333335,1.25,2.0,3.0,2,BI-Low
3.5,3.0,1.75,3.8,3.3333333333333335,1.25,1.5,1.6666666666666667,2,BI-Low
3.5,2.3333333333333335,3.25,2.8,3.0,2.5,2.5,1.6666666666666667,0,BI-Moderate
4.0,3.6666666666666665,1.0,4.0,4.0,1.0,1.0,1.0,2,BI-Low
3.0,3.3333333333333335,3.25,3.0,3.0,3.0,3.0,3.0,1,BI-High
